id,WHO,WHAT-murder,WHAT-rape,WHAT-sexual_assault,WHAT-abuse,WHAT-harassment,WHAT-fear,WHAT-disgust/sadness/anger
989844554907045888,3,,,,,,,
990322503775027201,1,,,,,1,,
991018705873260546,1,,,,,1,,
991848121138384896,3,,,,,,,
990777607959572480,1,,,,1,,,
990969161672286208,4,,,,,,,
991731638651490304,4,,,,,,,
990930916330688512,3,,,,,,,
990812988926935041,3,,,,,,,
990186647374397445,4,,,,,,,
991621187145994240,3,,,,,,,
991442697633386496,4,,,,,,,
990771920483373056,3,,,,,,,
990193130484977665,3,,,,,,,
993631279122976775,3,,,,,,,1
990941634698375169,3,,,,,,,
991016759187656705,3,,,,,,,
991971271234727936,3,,,,,,,
991823320248213507,1,,,,,,,1
989851701988528128,1,,,,1,,,
989975341014896640,1,,,,,1,1,1
990989876593078272,1,,,,1,,1,
991151688336605184,3,,,,,,,
992620995172360192,3,,,,,,,
991008154094891009,5,,,,,,,
989899578844635137,1,,,,,1,,
991424670535770112,1,,,,1,1,,
991003396839788544,3,,,,,,1,
990840206277345280,3,,,,,,,1
990222942087843840,1,,,,,1,,
990824151840706560,1,,1,,,,1,
991305661446328320,3,,,,,,,
991161115777421313,3,,,,,,,
991043005334335489,3,,,,,,,
990759664303443968,1,,,1,,,1,
991047614312402944,3,,,,,,,
990842604358168576,2,,,,1,,,
991493753515991040,1,,,1,,1,,
990852617227128832,4,,,,,,,
989982612843352064,1,,,,,,1,
990817858534985730,1,,,1,,,,
990774382598459393,2,1,1,1,1,,1,1
990844917890117632,1,,,,,1,,
990237553281429504,3,,,,,,,
990190548114989056,3,,,,,,,
991770778126471169,2,1,,,,,,
991704427001253894,2,,,,,,1,
991450504533245953,3,,,,,,,
990347307894927360,3,,,,,,,
991050197013815296,1,,,,,1,1,
991717816012300288,1,,,,,,1,
989965737832919042,1,,,,1,,,
991035506757636096,1,,,,1,,,
991722973861240834,3,,,,,,,
990312395049459713,1,,,1,,,,
990367373269131266,1,,,1,,,,
991119363188166656,1,,,,1,,,
991527123193081856,3,,,,,,,
990999593218342912,1,,,,,1,,
989901175863631873,1,,,1,,,,1
991822266068537345,3,,,,,,,
994529552348131328,4,,,,,,,
991326340870823936,1,,1,,,,,
990868741100630016,2,,1,1,1,,,
991404004642099201,4,,,,,,,
990255625077776384,1,,,,,1,1,
990760908422025216,2,1,1,,,,,
990289812954451971,1,,,1,,1,,
990910609427484674,1,,,,,,1,
991666189591023616,3,,,,,,,1
991051144255467520,3,,,,,,,
991537417072070658,3,,,,,,,
990240476317044741,3,,,,,,,
990868179202269184,4,,,,,,,
990111878847258625,1,,,1,1,,,
991058656883101696,4,,,,,,,
990901803888803840,2,1,1,,1,,,
990981614866980864,3,,,,,,,
991514255043235843,1,,,,1,,1,
990865442154704897,4,,,,,,,
990271612179046401,1,,,,,,,1
989973482871164930,3,,,,,,,1
991453107367366656,2,,,,,,,
991307102072246272,1,,,,,,1,
990281489068838912,1,,,,,1,1,
993477787146227714,3,,,,,,,
991100949887365121,3,,,,,,,
989896479706898435,1,,,,,1,1,
991149837600124928,3,,,,,,,
989984505212604417,1,,,,,,1,
991334207342432257,3,,,,,,,
990339986200432640,1,,,1,,,,
990012315864125441,3,,,,,,1,
990810700275732480,3,,,,,,,
989999815374274560,2,,1,,,,,
991047100283711488,1,,,,1,1,,
990333890119307264,1,,,1,,,,1
991400648968232960,1,,,,1,1,,
990987508136759297,3,,,,,,,
991091942980235264,1,,,,,,1,
990024532307169285,1,,1,1,,,,
989955492121366528,3,,,,,,,
991781550986596352,3,,,,,,,
990343575769616391,1,,,1,,1,,
990838379129589760,3,,,,,,,
995421832013582338,4,,,,,,,
991096980687478784,3,,,,,,,
990839904937668608,3,,,,,,,
989882982327611392,1,,,,,1,,
990843445676859393,2,,,,1,,,
991868526796394496,4,,,,1,,,
990134844427505664,4,,,,,,,
991372169438552064,3,,,,,,,
990127372618883072,4,,,,,,,
991005841120784385,3,,,,,,,
991677244266504192,3,,,,,,,
991534034533666816,3,,,,,,,
989988116307079174,1,,,,,1,1,
991033422440214529,3,,,,,,,
990797280658776064,3,,,,,,,1
991527652505812992,1,,,,1,,,
992022189720432640,2,,1,,,,,
991254760408911873,3,,,,,,,1
990780627011211264,1,,,,,1,,
990215370417025024,1,,,,,1,,
992111552391204866,1,,,,,,,
991066169703649281,3,,,,,,,
990826858714423296,3,,,,,,,1
989934585248190464,3,,,,,,,1
990912763294814214,3,,,,,,,1
991348338497916935,1,,,,,,1,
990211210594398208,1,,,,,,,1
989966806675795968,1,,,,,1,,
990978023020261377,1,,,,,,,
991180826657386496,1,,1,,,,,
991066824551919617,1,,,,1,,,
989950035721969665,3,,,,,,,1
990180904604708864,3,,,,,,,1
990994817734889472,3,,,,,,,1
989970770666323969,1,,,,,1,,1
990779048887504896,3,,,,,,,1
990964349069156353,4,,,,,,,
991470217481121792,1,,,1,,,,
990272329115750400,1,,,1,,,,
989847937277718528,1,,,1,,,,
992081802658365441,4,,,,,,,1
990192143863046144,2,,,,,1,,
990809959003820032,3,,,,,,1,
990169793457213441,5,,,,,,,
991213525136748545,3,,,,,,,1
990852600991027201,2,1,,,,,,
991334611576938497,2,1,,,,,,
990148260512894976,3,,,1,1,,,
990140212092301313,1,,,,,1,1,
989953880820781061,3,,1,,,,,1
991137940154830848,3,,,,,,,1
992072451285770245,3,,,,,,,1
990230318480330752,4,,,,,,,
991117989029273600,4,,,,,,,
991061052153585665,3,,,,,,,1
991058712654696451,4,,,,,,,
991678192091049985,3,,,,,,,1
994361859636629505,1,,,,,1,,
991004577016307714,4,,,,,,,
991227537345957888,3,,,,,,,1
990129406613114881,4,,,,,,,
991037582212509702,3,,,,,,,1
991554644240404480,1,,,,1,,,
989987147750039553,3,,,,,,,1
990786821138329603,5,,,,,,,
990808563261067264,4,,,,,,,
990302142857732096,1,,,,,,,1
991048600733077511,4,,,,,,,
990855790192943104,1,,1,,,,,
990792743009038337,2,,,,1,,,
989974738662514693,1,,,,1,1,,
991059535816265729,1,,,1,,,,
992105716768010243,3,,,,,,,1
991828227822899200,3,,,,,,,1
991186195882369024,3,,,,,,,1
991122246579163136,4,,,,,,,
991038934946910208,2,,,1,,,,
989894916284338176,1,,,1,,,,
990842316368809984,3,,,,,,,1
990163784852484102,3,,,,,,,1
991806222713147395,3,,,,,,,1
991655097317908481,2,,,1,,,,
990224996172750849,,,,,,,,
991505148995428352,1,,,,1,,,
991053830753316865,3,,,,,,,1
990974857780301825,1,,,1,,,,
989977451773259776,1,,,1,,,,
991098130039963653,5,,,,,,,
991635945626767361,3,,,,,,,1
990885981992771584,4,,,,,,,
990748144404172800,3,,,,,,,1
991404074955427841,2,,1,,,,,
991103895328915456,2,1,,,,,,
989823361978073090,1,,,1,,,,
991364031360487425,1,,,1,,,,
990948899245436928,3,,,,,,,1
991473193385947137,1,,,,,,,
991502469715955712,2,,1,,,,,
991070734989578240,5,,,,,,,
989863425386967040,3,,,,,,,1
991078616107769856,1,,,,,,,
991069918945775617,1,,,,,,,
990131527529922561,3,,,,,,,1
991200133957201920,5,,,,,,,
991142037251678208,2,,,,,,,
990830101762801664,2,,1,,,,,
990021726334586880,1,,,1,,,,
991066819267039234,1,,,,,,,
990830529883918337,3,,,,,,,1
991858328346259456,1,,,1,,,,
989920301319376897,1,,,1,,,,
989907832614072320,1,,,,,,,1
991741290739007490,3,,,,,,,1
991145491348979712,3,,,,,,,
990183927569625088,4,,,,,,,
990346115882024961,1,,,,,,,1
992802808452829185,1,,,1,,,,
990919060069277696,1,,,,,,,1
989977393623457792,1,,,,,,,1
991382688119558144,3,,,,,,,1
990286439287017473,1,,,,,,,1
991786278155898880,3,,,,,,,1
991501939794939904,3,,,,,,,1
991434676307931137,4,,,,,,,
991041898428104705,3,,,,,,,1
990258717454209026,3,,,,,,,
990804380973780992,4,,,,,,,
989962441579737089,1,,,1,,,,
991150214768615424,3,,,,,,,1
991160244964380672,3,,,,,,,1
991407814357725189,4,,,,,,,
990809878720598017,3,,,,,,1,1
990752098244579329,3,,,,,,,1
989940689067823105,3,,,,,,,1
991486516793958400,1,,,,,,1,1
990780351911006208,4,,,,,,,
990861361050783746,3,,,,,,,1
990295447913816065,5,,,,,,,
993735918778433536,1,,,,,,,1
991132540097396736,2,,,,1,,,
990783286694825984,3,,,,,,,1
991272668900003841,3,,,,,,,1
991250170418466817,1,,,1,,,,
990841653865967618,2,,,1,,,,
990976790276595713,3,,,,,,,
991635417102471168,4,,,,,,,
990997512331890688,3,,,,,,,1
990314358851940352,1,,,,,,1,
991685352745259008,3,,,,,,,
991373265993175041,3,,,,,,,1
991049370647789569,3,,,,,,,
990296905329635328,1,,,,,1,,
990993838566248449,4,,,,,,,
990781407051075586,3,,,,,1,1,1
989831814935203846,1,,,,,1,,
991074901812482048,4,,,,,,,
990287490517909504,4,,,,,,,
991400761933402112,3,,,,,,,1
991180705525792769,1,,,,,,,
990889240136429568,3,,,,,,,1
989905910784036865,1,,,,,1,1,
991245741451563009,1,,,1,,,,
990822791778914304,2,1,,,,,,
990994737971777537,3,,,,,,,1
990950503348686848,3,,,,,,,1
991179164945473536,3,,,,,,1,
990979364446760960,4,,,,,,,
990927365420306433,2,1,,,,,,
989878898631593984,4,,,,,,,
990233243017449478,3,,,,,,1,
991889127380406272,3,,,,,,,1
992117486098239489,3,,,,,,,1
991177112844357632,1,,,,,,1,
990338915080032261,1,,,1,,,,
990817765282983936,3,,,,,,,1
991107121310830592,1,,,,,1,,
990960553920262146,3,,,,,,,1
990924418741350400,3,,,,,,1,
991379860437262336,1,,,,,,,1
990798057481621505,1,,,,,1,,
989993815401476101,3,,,,,,,1
990930475828080640,1,,,,1,,,
991422591452745730,3,,,,,,,1
989982004002394114,1,,,,,1,,
990766567188201472,3,,,,,,,1
991079073882497024,1,,,,,,,1
990197539344474118,4,,,,1,,,
990821304478597120,1,,,,,1,,1
991704473092411392,1,,,,,1,,1
991296570946736128,3,,,,,,,1
990970591825072128,1,,,1,,,,
991447544461963265,3,,,,,,,1
990997725687767047,3,,,,,,,1
990203164984074241,1,,,1,,,,
990825329974489089,2,,,,,,1,
991206481088393216,1,,,,,1,,
990965096741556224,1,,,,,1,,
991455651149819906,3,,,,,,,1
990825851477520385,1,,,,,1,,
991097577469825024,3,,,,,,,1
991185387350523904,2,1,,,,,,
991114842483412992,3,,,,,,,1
990748025340551168,4,,,,,,,
991329334345584646,3,,,,,,,1
989883036513832960,1,,,,,1,,
990795926141849600,3,,,,,,,1
989881464006332417,3,,,,,,1,1
992036206753058816,3,,,,,,,1
991086845240004609,2,,1,1,,,,
990818034637049856,3,,,,,,1,
989885496137482240,3,,,,,,,1
990003295791013888,3,,,,,,,1
990862860313071616,3,,,,,,,1
990882298533941248,1,,,1,1,,,
991109438680559617,4,,,,,,,
989898432985862146,3,,,,,,,1
990767914398683137,3,,,,1,,,1
989907011604242432,1,,,,,1,,
991319478096056321,3,,,,,,,1
991688687195971585,5,,,,,,,
991120691117379584,1,,,,,,,1
990024907483418625,1,,,,1,,,
991504370389979137,4,,,,,,,
990248670288367616,2,,1,1,,,,
990318008722776064,1,,1,,,,,
991735320327704576,3,,,,,,,1
991195523054030848,1,,,,1,,,
991728549261398016,3,,,,,,,1
990770483187650560,1,,,,,1,,
989895276549804032,3,,,,,,,1
990970186026143744,2,,,1,,,,
990939141146927105,1,,,,,,1,
991870019318566917,3,,,,,,,1
991227150165475328,4,,,,,,,1
990215494782406658,3,,,,,,,
990139998254108672,3,,,,,,,
990791668629753856,2,1,,,,,,
990777292011003905,1,,1,,,,,
989967857365716993,1,,,,,,1,
990011942738808835,4,,,1,,,,
995137960600330240,1,,,,,1,,
991171325782671362,1,,1,,,,,
991456717811699713,3,,,,,,,1
990995812552495104,2,1,,,,,,
991489799939870720,1,,,,1,,,
990793625595465728,3,,,,,,1,1
990993608210812928,2,,,,,1,,
991844310759821312,1,,,,,,1,
991815056651415552,3,,,,,,,1
991501978986602496,3,,,,,,,1
990867807444271104,4,,,,,,,
991358878469296134,3,,,,,,,
990781464072675328,3,,,,,,,1
990000052553822208,1,,,,,,,1
990766136659709952,2,,,,1,,,
991322450049814528,3,,,,,,,
991337844768690184,2,1,,,,,,
991532595384070144,3,,,,,,,1
990811995602653185,3,,,,,,,1
991030753516572672,3,,,,,,,1
990283927771320320,1,,,1,,,,
991833259901444097,1,,,,,,1,
991501330555523072,3,,,,,,,1
990046829713743872,5,,,,,,,
990282557244760065,1,,,1,,,,
990790565242515456,3,,,,,,,1
991095716872368128,2,,1,1,1,,,
991124098515394566,3,,,,,,,1
991126539654836224,3,,,,,,,1
990310464398811138,3,,,,,,,1
990124216723877888,1,,,,,,,
990973318667882496,4,,,,,,,
990817314072244224,3,,,,,,,1
990207161526611970,1,,,,,1,,
991100141775085568,2,,,,,,,
991709408697700358,4,,,,,,,
991170446702850048,4,,,,,,,
990355802627235841,1,,,,,1,,
991105784363864065,1,,,,,,1,
990785202313146368,2,,,1,,,,
990825328263262208,3,,,,,,,1
990831808534269953,5,,,,,,,
991050963237646341,2,,,,1,,,
991396155379548160,3,,,,,,,1
990973514554400768,4,,,,,,,
990321194569228288,3,,,,,,,1
990276511482765312,4,,,,,,,
991414583867912192,3,,,,,,,
991464418931367936,1,,,,,1,1,
990314914525974530,3,,,,,,,1
990812854449139713,1,,,1,,,,
990319207270232066,2,1,1,,,,,
990830837892513792,1,,,1,,,,
991500577254313989,5,,,,,,,
993602527739416576,3,,,,,,,1
990137898468085760,3,,,,,,,1
990009763227492352,3,,,,,,,
990783818712997888,3,,,,,,1,
990268444644925441,1,,,1,,,,
990232662798471171,3,,,,,,,1
990775120993116162,3,,,,,,,1
990984449247588353,3,,,,,,,1
991804883652304896,3,,,,,,,1
991536454697390081,3,,,,,,,1
990938950587047937,3,,,,,,,1
990806591409741824,4,,,,,,,
992144678349918208,1,,,,,,,1
991018566429429761,4,,,,,,,
991208553347272704,1,,,1,,,,
991046629879885824,3,,,,,,,1
990343460862550017,3,,,,,,,
991062970301116416,1,,,,,,1,
990149817648152577,1,,,,,1,,
990992664026865664,1,,,,1,,,
989959442774061057,3,,,,,,1,
991385252579995654,4,,,,,,,
992010570344824832,3,,,,,,,1
991045163396018177,3,,,,,,,1
989940464471158792,3,,,,,,,1
991524815596081157,3,,,,,,,1
991032742866497536,3,,,,,,,
990320289044140032,3,,,,,,,
990807907708043266,4,,,,,,,
989994453770342400,3,,,,,1,,1
990259735453724673,4,,,,,,,
991122705276657664,1,,,,,,,
990206074346188800,1,,,,,,,
991178187127382016,3,,,,,,,
991531452964790272,3,,,,,,,1
990327785179795456,3,,,,,,1,1
990151917182570496,1,,,,,1,1,
991183469177966595,1,,,1,,,1,
990811376036859904,3,,,,,,1,1
990813031851544576,1,,,1,,,1,1
991465766741475328,3,,,,,,1,1
989988690339524608,3,,,,,,1,
991893854021353472,1,,,,,,1,
991055734950580224,3,,,,,,,1
990959697602760710,3,,,,,,,1
992144648541036544,3,,,,,,,1
991886741693915137,3,,,,,,,
990267563396489216,3,,,,,,,1
990230861634330624,3,,,,,,,1
990829230605914113,1,,,,,,1,
990780944188628992,3,,,,,,,
990308641071824897,1,,,1,,,,
991521439927779328,3,,,,,,,
991601802620686337,1,,,1,,,,
991070575887085570,3,,,,,,,1
991400335896924160,4,,,,,,,
990961677016485888,1,,,,,1,,
990808604444897280,4,,,,,,,
991456125072674820,3,,,,,,1,1
991665959181144064,3,,,,,,,
991023595013984257,2,1,1,,1,,,
990887981677412353,3,,,,,,,
991343037564510208,3,,,,,,,
990164847533883392,3,,,,,,1,1
990858485083582464,1,,,,1,,,
989831442640310278,4,,,,,,,
990888239207800833,3,,,,,,,1
989910443220242432,3,,,,,,,
991126482847121410,3,,,,,,,
991428730689028097,2,1,,,,,,
991813189502406658,3,,,,,,,1
991010922993979397,1,,,,,1,1,
990205300023185410,1,,,,,,1,
990261738439348224,1,,1,1,,,,
989996699249717249,5,,,,,,,
991262649097867264,5,,,,,,,
989889470320316416,3,,,,,,,
993931668435107846,2,,1,,,1,1,1
990265289567858688,1,,,1,,,,
990134916376645632,1,,,,,1,1,
990792594446802944,1,,,,1,,,
991463163701923840,4,,,,,,,
990969595392557057,1,,,1,,1,1,1
990786387027755008,3,,,,,,,1
991120076303667200,3,,,,,,,1
990273923794329601,1,,1,,,,,
991428632160686081,3,,,,,,,
989903267227414528,3,,,,,,,
991531228699463683,1,,,,1,,,
990053869039300609,3,,,,,,,1
991075914778849285,3,,,,,,1,
990999475559821312,2,1,,,,,,
991865416178978816,1,,,,,,1,
990807446384922624,4,,,,,,,
990802250489647105,2,1,,,,,,
990996981089800197,1,,1,,,,,
991520519047573505,3,,,,,,,1
990804380973780992,4,,,,,,,
990901561311223809,1,,,,,1,,
990916526646669312,3,,,,,,,
991425898665664514,3,,,,,,,
990782364296122368,3,,,,,,,1
990026843813285888,4,,,,,,,
990773072339881984,3,,,,,,,1
990753185022337024,2,1,,,,,,
991117688377397248,3,,,,,,,1
991056529200766977,1,,,1,,1,,
991870125778358272,1,,,1,,1,,
990247464627253248,3,,,,,,1,
990763128899162113,2,,1,,,,,
991128761826504705,4,,,,,,1,
991500172378234880,1,,,1,,,,
990885941433831425,3,,,,,,1,1
990125062031400960,3,,,,,,,
990809008117252097,3,,,,,,,
991042770772119552,1,,,,,1,,
990224504076079105,1,,,,,,1,
990158008482238470,1,,,,,1,1,
989975285335515136,1,,,1,1,,,
991755298514796544,3,,,,,,,1
991104335273701376,3,,,,,,,1
990177487232565248,1,,,,,1,,
990809779307253760,3,,,,,,,1
990833865626439680,4,,,,,,,
991459036552982534,1,,,1,,1,1,
989997920425594884,1,,,1,,,,
990266073051226113,3,,,,,,,
991507836042727424,1,,1,1,1,,,
991061052153585665,3,,,,,,,
991113426549334017,1,,,1,,,,
990014366538981377,4,,,,,,,
991524020007919616,1,,,,,1,1,
991471265545367552,1,,,,,1,,
990005399662350336,1,,,,,,1,
990745429376684032,3,,,,,,,1
990959249000927232,3,,,,,,,1
991111139785261056,4,,,,,,,
990853423401648128,3,,,,,,,1
991235597397385216,3,,,,,,,
991134662641836035,4,,,,,,,
990770652083773440,3,,,,,,,
990188604000436224,1,,,1,,,,
990178202126618624,1,,,,,,1,
989884530180976643,1,,,,,1,,
990970105638146048,3,,,,,,,
990115855949357056,3,,,,,,,1
990791387133169664,3,,,,,,,1
990214114776682496,1,,,,,,1,
989976409962622976,3,,,,,,,
990968695806676995,1,,1,,,,1,
991195450400178177,3,,,,,,,1
991114947672276992,3,,,,,,,1
991113087137828864,1,,,,1,,,
991725916660404225,3,,,,,,,1
991179838466732032,3,,,,,,1,
990273170266607616,1,,,,,,1,
990116223944986624,5,,,,,,1,
990788044121890816,3,,,,,,,1
991711252006260736,3,,,,,,,
990191054723969025,1,,,,,,1,
990771523140059136,2,1,,,,,,
989938575868334082,2,,1,,,,,1
991254365347418112,4,,,,,,,
991020350854049792,3,,,,,,,
991045774065750016,3,,,,,,,
991111410007662593,4,,,,,,,
991659764638773248,3,,,,,,1,
991782813455323136,3,,,,,,,1
990256416014393344,1,,,,,1,,
990905115220594688,1,,,1,,,1,
991021184216166401,3,,,,,,,1
989978174787375105,3,,,,,,,1
990811777746292736,3,,,,,,,1
990341563132907520,3,,,,,,,
991421868010860546,1,,,1,,,,
989915573726347267,3,,,,,,,1
990987286652256258,3,,,,,,,
993289878984122369,1,,,1,,,,
991180103781699585,3,,,,,,,1
991444885843726339,4,,,,,,,
990192865501425665,1,,,,,1,,
992581265579823104,4,,,,,,,
991023476038348803,3,,,,,,,
991044957376057344,3,,,,,,,
989931759939801088,4,,,,,,,
991040616644608001,3,,,,,,,1
989999002300092416,1,,,1,,,,
990231981614092288,1,,,,,1,,
991569303693602816,3,,,,,,,
990274027645218816,1,,,1,,,,
990858372940554240,1,,,1,,1,,
991384255736446984,4,,,,,,,
990791367474532352,4,1,,,,,,
990228660002197504,3,,,,,,,1
991523350634778624,3,,,,,,,
990971780180439040,3,,,,,,,1
990975528264978433,3,,,,,,,1
991083494695727105,3,,,,,,,
990135958732406784,1,,,1,,1,,
990934813162000385,1,,,,,1,1,
990888788061761539,1,,,,,1,,
990913677439139840,1,,,,,,,1
990791692130406400,4,,,,,,,
990004698747895808,1,,,,,,1,
991536728665149440,3,,,,,,,1
991074587151618049,3,,,,,,,
991779627453607936,2,,,,,1,1,
991504981000941568,3,,,,,,,1
990180033355505664,1,,,,,1,,
990839730148462593,3,,,,,,,1
991512531893145600,3,,,,,,,
990136303302963201,3,,,,,,,
990124084162949121,1,,1,,,,,
991002510994309122,4,,,,,,,
990037225407696896,3,,,,,,,
990963868594855942,3,,,,,,,
990840435776999425,3,,,,,,,1
990998089967263744,3,,,,,,,
991052882760912896,1,,,1,,,,
990323622504955904,1,,,,,,1,
990835899947679744,4,,,,,,,
991089349000400896,4,,,,,,,
990048369790865408,1,,,1,,,,
990791664779366400,2,,,,1,,,
990794175682670592,4,,,,,,,
990762391855022081,2,1,1,,1,,,
990864874820591616,2,1,,,,,,
990187596457357312,2,1,,,,,,
991015249519300610,4,,,,,,,
990354517945409538,3,,,,,,,
990806825024008198,3,,,,,,1,
991823840606085120,3,,,,,,1,
990264917927264256,3,,,,,,,1
991657700852486144,1,,,,1,,,
990859270181748740,4,,,,,,,
989916887768272897,4,,,,,,,
991137827562967040,3,,,,,,,
991833663376646144,3,,,,,,,
991331691364061184,1,,1,,1,,1,
990160502386020352,1,,,,,1,1,
990839303675760640,3,,,,,,,
990923482048421888,3,,,,,,,1
990824306891476992,3,,,,,,,
991200467744165888,3,,,,,,,1
991035428680687617,3,,,,,,,1
991163067689066497,3,,,,,,,
991322130267688960,1,,,1,,,,
990221927359934465,1,,1,,,,1,
991455489878786048,2,1,1,,1,,,
990315650559168512,1,,1,,,,,
990995413024083969,4,,,,,,,
989837797350690816,3,,,,,,,
991727638313078785,4,,,,,,,
991096630324711424,3,,,,,,1,
990746936595664897,3,,,,,,,
991117048179806208,3,,,,,,,
990800112954855424,3,,,,,,,
992698091244539904,3,,,,,,,
991019459774177280,1,,,,,1,,
990302091406204928,1,,,1,,1,,
990993701454434304,5,,,,,,,
991106008884875265,5,,,,,,,
991128432233852929,1,,,,1,,,
989988292266426368,1,,,,,,1,
991551975014780928,3,,,,,,,1
990223524399931400,1,,,,1,,,
989990276717596674,1,,,,,1,1,
989958207715074050,1,,,,,1,1,
990903725622464512,3,,,,,,,
991706035466522625,4,,,,,,,
990196170340302848,4,,,,,,,
990757926112514049,2,,1,,,,1,
990233904958312448,3,,,,,,,
991357820518907904,1,,,,,,1,
990991434978332672,3,,,,,,,
989996046255259648,3,,,,,,,
990894989478711296,3,,,,,,,
990217541040656384,3,,,,,,,1
989911562050777088,3,,,,,,,
990208014325092353,1,,1,,,,,
